word,machine_translation,human_translation,machine_translation_updated
skillful,ọlọgbọn,NA,ọlọgbọn
skillfully,ogbon,pelu ogbọn,pelu ogbọn
sleek,aso,didan,didan
smartly,logbon,NA,logbon
smilingly,rerin musẹ,NA,rerin musẹ
smitten,lù,NA,lù
smooth,dan,NA,dan
smoother,rọra,dan,dan
smoothes,didan,NA,didan
smoothest,danra ju,NA,danra ju
smoothly,laisiyonu,NA,laisiyonu
snappy,yiyara,NA,yiyara
snazzy,rirọ,to dara,to dara
sociable,lawujọ,abanikẹgbẹ,abanikẹgbẹ
soft,asọ,rọ,rọ
softer,rirọ,NA,rirọ
solace,itunu,NA,itunu
solicitous,bẹbẹ,pẹlu  ẹbẹ,pẹlu  ẹbẹ
soothingly,itunu,tunto,tunto
soulful,oninuure,NA,oninuure
soundly,daradara,NA,daradara
soundness,ìlera,NA,ìlera
spacious,aláyè gbígbòòrò,NA,aláyè gbígbòòrò
spectacular,ti iyanu,NA,ti iyanu
spectacularly,iyanu,NA,iyanu
speedily,yiyara,NA,yiyara
speedy,yiyara,NA,yiyara
spellbind,isọkusọ,fi edi mu,fi edi mu
spellbinding,isọkusọ,n fi edi mu,n fi edi mu
spellbindingly,lọkọọkan,fi edi mu,fi edi mu
spellbound,lọkọọkan,fi edi mu,fi edi mu
spiritual,ẹmí,NA,ẹmí
splendidly,lọpọlọpọ,NA,lọpọlọpọ
splendor,ẹwa,NA,ẹwa
spontaneous,lẹẹkọkan,NA,lẹẹkọkan
sporty,ere idaraya,NA,ere idaraya
spotless,ailabawọn,NA,ailabawọn
stability,iduroṣinṣin,NA,iduroṣinṣin
stabilize,ṣetọju,NA,ṣetọju
stainless,irin alagbara,NA,irin alagbara
standout,ai-gba,tayọ,tayọ
state-of-the-art,ipinle-ti-ti-aworan,igbalode,igbalode
stately,ọlọla,NA,ọlọla
statuesque,ere aworan,NA,ere aworan
staunch,alagidi,duroṣinṣin,duroṣinṣin
staunchly,ni igboya,duroṣinṣin,duroṣinṣin
staunchness,ìfaradà,iduroṣinṣin,iduroṣinṣin
steadfastly,ṣinṣin,NA,ṣinṣin
steadfastness,iduroṣinṣin,NA,iduroṣinṣin
steadiest,steadiest,ṣinṣin,ṣinṣin
steadiness,iduroṣinṣin,NA,iduroṣinṣin
steady,dada,NA,dada
stellar,irawọ,NA,irawọ
stellarly,irawọ,NA,irawọ
stimulative,stimulative,gbaniyanju,gbaniyanju
stirringly,saropo,NA,saropo
straighten,gígùn,nà,nà
straightforward,taara,NA,taara
streamlined,ṣiṣan,mu rọrun,mu rọrun
striking,ohun ijqra,iyanu,iyanu
strikingly,idaṣẹ,pẹlu iyanu,pẹlu iyanu
striving,ìjàkadì,NA,ìjàkadì
stunned,iyalẹnu,NA,iyalẹnu
stunningly,yanilenu,NA,yanilenu
stupendous,omugo,niyanu,niyanu
stupendously,omugo,pẹlu iyanu,pẹlu iyanu
sturdier,alagbara,NA,alagbara
sturdy,lagbara,NA,lagbara
stylish,ara,ti aṣa,ti aṣa
stylishly,aṣa,ti aṣa,ti aṣa
stylized,aṣa,daṣa,daṣa
suavely,suavely,niwa,niwa
sublime,giga,NA,giga
subsidize,ṣe iranlọwọ,NA,ṣe iranlọwọ
subsidized,iranwo,ṣe iranlọwọ,ṣe iranlọwọ
subsidizes,subsidizes,ṣe iranlọwọ,ṣe iranlọwọ
subsidizing,iranlowo,NA,iranlowo
substantive,pataki,NA,pataki
succeed,ṣe aṣeyọri,NA,ṣe aṣeyọri
succeeded,ṣe aṣeyọri,NA,ṣe aṣeyọri
succeeding,aṣeyọri,n ṣaṣeyọri,n ṣaṣeyọri
succeeds,ṣe aṣeyọri,NA,ṣe aṣeyọri
succes,awọn aṣeyọri,aṣeyọri,aṣeyọri
successes,awọn aṣeyọri,NA,awọn aṣeyọri
successfully,ni ifijišẹ,ṣe yọri,ṣe yọri
suffice,to,NA,to
sufficed,ti to,NA,ti to
suffices,to,NA,to
sufficient,to,NA,to
sufficiently,to,NA,to
suitable,dara,NA,dara
sumptuous,lasan,niyelori,niyelori
sumptuously,lapapo,lapọju,lapọju
sumptuousness,apọju,NA,apọju
superbly,superbly,daradara,daradara
superiority,titobi,NA,titobi
supple,rirọ,NA,rirọ
supremacy,titobi,NA,titobi
supreme,adajọ,ga julọ,ga julọ
supremely,ti o ga julọ,NA,ti o ga julọ
surmount,bori,NA,bori
surpass,julọ,NA,julọ
surreal,tẹriba,ala,ala
survival,iwalaaye,NA,iwalaaye
sustainability,iduroṣinṣin,NA,iduroṣinṣin
sustainable,alagbero,NA,alagbero
swank,iwẹ,didara,didara
swankier,swankier,to dara  ju,to dara  ju
swankiest,swankiest,to dara  julọ,to dara  julọ
swanky,ẹlẹgbin,didara,didara
sweeping,gbigba,NA,gbigba
sweeten,didùn,NA,didùn
sweetheart,ololufe,NA,ololufe
sweetly,adun,NA,adun
sweetness,adun,NA,adun
swiftness,yiyara,NA,yiyara
talent,talenti,NA,talenti
talented,abinibi,NA,abinibi
talents,talenti,NA,talenti
tantalize,tunṣe,yọlẹnu,yọlẹnu
tantalizing,tankalẹ,fanimọra,fanimọra
tantalizingly,tantalizingly,fanimọra,fanimọra
tempt,danwo,NA,danwo
tempting,danwo,NA,danwo
temptingly,idanwo,NA,idanwo
tenacious,tenacious,iduroṣiṣin,iduroṣiṣin
tenaciously,tenaciously,duroṣiṣin,duroṣiṣin
tenacity,tenacity,iduroṣiṣin,iduroṣiṣin
tenderly,tutu,NA,tutu
terrifically,lasan,leke,leke
thinner,tinrin,NA,tinrin
thoughtfully,ni iṣaro,NA,ni iṣaro
thoughtfulness,ironu,NA,ironu
thrift,ọlọrọ,ijere,ijere
thrifty,ọlọrọ,lere,lere
thrill,dani lorun,NA,dani lorun
thrilling,ojlofọndotenamẹ tọn,dani lorun,dani lorun
thrillingly,moriwu,dani lorun,dani lorun
thrills,awọn igbadun,dani lorun,dani lorun
thrive,ṣe rere,NA,ṣe rere
thriving,ti ndagba,NA,ti ndagba
thumb-up,atampako-soke,ku iṣẹ,ku iṣẹ
thumbs-up,na ọwọ soke,ku iṣẹ,ku iṣẹ
tickle,tickle,rin,rin
tidy,tunto,NA,tunto
time-honored,akoko-lola,tipẹtipẹ,tipẹtipẹ
timely,ti akoko,NA,ti akoko
tingle,tingle,ho,ho
titillate,titillate,ru,ru
titillating,titillating,n ru,n ru
titillatingly,titillatingly,ru,ru
togetherness,iṣọkan,NA,iṣọkan
tolerable,ifarada,NA,ifarada
toll-free,kii-free,ọfẹ,ọfẹ
top-notch,ohun ipelegiga,NA,ohun ipelegiga
top-quality,oke-didara,ojulowo,ojulowo
topnotch,ohun ipelegiga,NA,ohun ipelegiga
tough,alakikanju,NA,alakikanju
tougher,le,NA,le
toughest,nira julọ,NA,nira julọ
traction,isunki,fa,fa
tranquility,ifokanbale,NA,ifokanbale
transparent,sihin,mimọgara,mimọgara
tremendously,lọpọlọpọ,NA,lọpọlọpọ
trendy,ti aṣa,NA,ti aṣa
triumphal,isegun,NA,isegun
triumphantly,ni isegun,NA,ni isegun
trivially,lasan,NA,lasan
trophy,olowoiyebiye,ikogun,ikogun
trouble-free,laini wahala,NA,laini wahala
trump,ipè,NA,ipè
trumpet,ipè,NA,ipè
trusting,gbekele,NA,gbekele
trustingly,igbẹkẹle,NA,igbẹkẹle
trustworthiness,igbẹkẹle,NA,igbẹkẹle
trustworthy,igbẹkẹle,NA,igbẹkẹle
trusty,igbẹkẹle,NA,igbẹkẹle
truthful,otitọ,NA,otitọ
truthfully,nitootọ,NA,nitootọ
truthfulness,otitọ,NA,otitọ
twinkly,seju,tan ṣan,tan ṣan
ultra-crisp,olekenka-agaran,aganran,aganran
unabashed,alaigbọran,alainitiju,alainitiju
unabashedly,lainidi,ainitiju,ainitiju
unaffected,ti ko ni ipa,NA,ti ko ni ipa
unbeatable,unbeatable,ti ko se bori,ti ko se bori
unbound,aidi,NA,aidi
uncomplicated,aiṣododo,takoko,takoko
unconditional,aisedeede,alainitori,alainitori
undamaged,ti ko bajẹ,NA,ti ko bajẹ
undaunted,alailagbara,laibẹru,laibẹru
understandable,ni oye,NA,ni oye
undisputable,undisputable,daaju,daaju
undisputably,undisputably,dajudaju,dajudaju
undisputed,undisputed,daaju,daaju
unencumbered,unencumbered,ailaniyan,ailaniyan
unequivocal,alaigbagbọ,laiseaniani,laiseaniani
unequivocally,laiseaniani,NA,laiseaniani
unfazed,alailagbara,aifoya,aifoya
unfettered,aiṣedeede,tu li ẹwọn,tu li ẹwọn
unforgettable,ailegbagbe,NA,ailegbagbe
unity,isokan,NA,isokan
unlimited,ailopin,NA,ailopin
unparalleled,alailẹgbẹ,NA,alailẹgbẹ
unquestionable,unquestionable,laiṣiyemeji,laiṣiyemeji
unquestionably,laiseaniani,NA,laiseaniani
unreal,otitọ,ti ki iṣẹ òtítọ,ti ki iṣẹ òtítọ
unrestricted,ailopin,NA,ailopin
unrivaled,alailẹgbẹ,NA,alailẹgbẹ
unselfish,aláìmọtara -ẹni -nìkan,NA,aláìmọtara -ẹni -nìkan
unwavering,alaigbọran,duroṣinṣin,duroṣinṣin
upbeat,upbeat,yiyara,yiyara
upgradable,upgradable,mu darasi,mu darasi
upgradeable,upgradeable,mu darasi,mu darasi
upgraded,igbegasoke,NA,igbegasoke
upheld,faramo,NA,faramo
uphold,gbero,NA,gbero
uplift,gbe soke,NA,gbe soke
uplifting,igbega,NA,igbega
upliftingly,igbega soke,NA,igbega soke
upliftment,igbega,NA,igbega
upscale,oke,gbe soke,gbe soke
usable,nkan elo,NA,nkan elo
useable,lilo,NA,lilo
user-friendly,onirọrun aṣamulo,NA,onirọrun aṣamulo
user-replaceable,olumulo-rọpo,NA,olumulo-rọpo
valiant,akọni,NA,akọni
valiantly,akin,NA,akin
valor,akọni,NA,akọni
valuable,niyelori,NA,niyelori
variety,orisirisi,NA,orisirisi
venerate,jọ́sìn,buyin fun,buyin fun
verifiable,verifiable,le fohun si,le fohun si
veritable,otitọ,lotitọ,lotitọ
versatile,wapọ,NA,wapọ
versatility,wapọ,NA,wapọ
vibrantly,larinrin,NA,larinrin
victorious,asegun,NA,asegun
victory,iṣẹgun,NA,iṣẹgun
viewable,wiwo,NA,wiwo
vigilance,gbigbọn,iwoye,iwoye
virtue,iwa rere,NA,iwa rere
virtuously,daradara,NA,daradara
vivid,han gidigidi,NA,han gidigidi
vouch,ẹri,NA,ẹri
vouchsafe,vouchsafe,fiyesini,fiyesini
warmer,igbona,NA,igbona
warmhearted,oninuure,NA,oninuure
warmly,gbona,daradara,daradara
well,daradara,NA,daradara
well-balanced,daradara-iwontunwonsi,duro daradara,duro daradara
well-behaved,ihuwasi daradara,NA,ihuwasi daradara
well-being,alafia,NA,alafia
well-bred,daradara-sin,ni kikọ rere,ni kikọ rere
well-connected,ti sopọ daradara,NA,ti sopọ daradara
well-educated,daradara-educated,ni imọ-ẹkọ,ni imọ-ẹkọ
well-established,daradara-mulẹ,duro shinshin,duro shinshin
well-informed,daradara-fun,ni imọ,ni imọ
well-intentioned,daradara-intentioned,oninure,oninure
well-known,daradara-mọ,gbajumọ,gbajumọ
well-made,daradara-ṣe,daradara,daradara
well-managed,daradara-isakoso,isakoso daradara,isakoso daradara
well-mannered,iwa rere,NA,iwa rere
well-positioned,ipo to dara,NA,ipo to dara
well-received,daradara-gba,lewa,lewa
well-regarded,daradara-kasi,kasi darada,kasi darada
well-rounded,daradara-yika,NA,daradara-yika
well-run,daradara-ṣiṣe,sakoso daradara,sakoso daradara
well-wishers,awon ololufe rere,NA,awon ololufe rere
wellbeing,alafia,NA,alafia
wholeheartedly,tọkàntọkàn,NA,tọkàntọkàn
wholesome,ni ilera,NA,ni ilera
wieldy,alagbara,pẹlu aṣẹ,pẹlu aṣẹ
willing,setan,NA,setan
willingly,tinutinu,NA,tinutinu
windfall,afẹfẹ,NA,afẹfẹ
winnable,winnable,se yilọkanpada,se yilọkanpada
winners,bori,asẹgun,asẹgun
wisdom,ogbon,NA,ogbon
wise,ọlọgbọn,NA,ọlọgbọn
wisely,ogbon,NA,ogbon
witty,ọlọgbọn,NA,ọlọgbọn
wonder,iyalẹnu,NA,iyalẹnu
wonderfully,iyalẹnu,NA,iyalẹnu
wonderous,iyanu,NA,iyanu
wonderously,iyanu,NA,iyanu
wonders,iyanu,NA,iyanu
wondrous,iyanu,NA,iyanu
work,iṣẹ,NA,iṣẹ
workable,ṣiṣẹ,NA,ṣiṣẹ
worked,sise,NA,sise
works,ṣiṣẹ,NA,ṣiṣẹ
world-famous,olokiki agbaye,NA,olokiki agbaye
worth-while,tọ-nigba,dara,dara
worthiness,yẹ,NA,yẹ
worthwhile,wulo,dara,dara
zeal,ìtara,NA,ìtara
zenith,zenith,oke patapata,oke patapata
zippy,zippy,wa laye,wa laye
abovementioned,lokementioned,ti a tisọloke,ti a tisọloke
absolute,pipe,NA,pipe
absolution,idariji,NA,idariji
academic,omowe,NA,omowe
academy,ijinlẹ,NA,ijinlẹ
acceptable,itewogba,NA,itewogba
acceptance,gbigba,NA,gbigba
accommodation,ibugbe,NA,ibugbe
accompaniment,ifowosowopo,NA,ifowosowopo
accord,adehun,NA,adehun
accountability,ojuse,NA,ojuse
accountable,jiyin,NA,jiyin
accredited,gbayì,NA,gbayì
achieve,se aseyori,NA,se aseyori
acknowledgment,ijẹwọ,NA,ijẹwọ
acquire,gba,NA,gba
acquiring,gbigba,NA,gbigba
action,igbese,NA,igbese
actual,gangan,NA,gangan
acuity,afarape,mimu,mimu
adapt,mu,mu yẹ,mu yẹ
addresses,adirẹsi,NA,adirẹsi
adept,dáadáa,ọlọgbọn,ọlọgbọn
adequacy,deedee,NA,deedee
adjunct,idapo,fikun,fikun
admiral,admiral,olórí ọkọ̀,olórí ọkọ̀
admissible,itẹwọgba,NA,itẹwọgba
adoration,ijosin,NA,ijosin
advance,ilosiwaju,NA,ilosiwaju
advancement,ilosiwaju,NA,ilosiwaju
advent,dide,bibọ̀,bibọ̀
advisable,ni imọran,NA,ni imọran
advise,ni imọran,NA,ni imọran
adviser,onimọran,NA,onimọran
advocacy,agbawi,NA,agbawi
aesthetic,darapupo,NA,darapupo
aesthetics,aesthetics,darapupo,darapupo
affiliated,alafaramo,NA,alafaramo
affirmatively,affirmatively,pẹlu ìtẹnumọ́,pẹlu ìtẹnumọ́
agreeing,gba,NA,gba
agriculture,ogbin,NA,ogbin
ahead,niwaju,NA,niwaju
aid,iranlowo,NA,iranlowo
aiding,iranlowo,NA,iranlowo
alertness,gbigbọn,iṣora,iṣora
allay,allay,wosan,wosan
allegiance,ifaramọ,NA,ifaramọ
alleviate,ran lọwọ,derun,derun
alleviation,iderun,NA,iderun
allied,ajọṣepọ,NA,ajọṣepọ
allowable,Allowable,jẹ gbigba,jẹ gbigba
allure,ifaya,NA,ifaya
ally,ore,NA,ore
almighty,olodumare,NA,olodumare
ambassador,aṣoju,NA,aṣoju
ambition,okanjuwa,ìfẹ agbára,ìfẹ agbára
amen,amin,NA,amin
amend,tunṣe,NA,tunṣe
amends,ṣe atunṣe,NA,ṣe atunṣe
amnesty,aforiji,NA,aforiji
amour,amour,ife,ife
analyst,oluyanju,NA,oluyanju
anchor,oran,idakọro,idakọro
animate,animate,ṣo-di aye,ṣo-di aye
animated,ti ere idaraya,NA,ti ere idaraya
antibiotics,egboogi,NA,egboogi
antidote,antidote,aporo,aporo
antifungal,antifungal,apakokoro,apakokoro
antique,igba atijọ,NA,igba atijọ
antiseptic,apakokoro,NA,apakokoro
apologetic,aforiji,NA,aforiji
apologize,gafara,NA,gafara
apology,aforiji,NA,aforiji
apostle,aposteli,NA,aposteli
approbation,ifọwọsi,idunmọ,idunmọ
approving,ifọwọsi,NA,ifọwọsi
apt,yẹ,yẹ,yẹ
aptitude,agbara,yiyẹ,yiyẹ
aristocracy,aristocracy,gbajumọ ilu,gbajumọ ilu
armed,ni ihamọra,NA,ni ihamọra
armor,ihamọra,NA,ihamọra
aroma,aroma,oorun didun,oorun didun
arouse,ru soke,NA,ru soke
array,orun,iwọṣọ,iwọṣọ
art,aworan,NA,aworan
articulation,isọdọkan,isọrọ,isọrọ
artisan,artisan,oniṣọna,oniṣọna
artiste,olorin,NA,olorin
artistic,iṣẹ ọna,oníṣe àwòrán,oníṣe àwòrán
ascendancy,igoke,NA,igoke
ascent,ìgoke,NA,ìgoke
aspiring,ifẹkufẹ,lepa,lepa
assembly,apejọ,NA,apejọ
assent,fọwọsi,NA,fọwọsi
asserting,itenumo,NA,itenumo
assist,ran,ranlọwọ,ranlọwọ
assistance,iranlowo,NA,iranlowo
associate,ẹlẹgbẹ,NA,ẹlẹgbẹ
assured,fidani,fidaniloju,fidaniloju
astrologer,awòràwọ̀,NA,awòràwọ̀
astronomer,awòràwọ̀,onimọ irawo,onimọ irawo
astute,ọlọgbọn,NA,ọlọgbọn
athlete,elere idaraya,NA,elere idaraya
athletic,elere idaraya,NA,elere idaraya
atom,atomu,NA,atomu
atone,ètùtù,se ètùtù,se ètùtù
atonement,ètùtù,NA,ètùtù
attachment,asomọ,NA,asomọ
attainable,de ọdọ,ṣe de,ṣe de
attainment,iyọrisi,NA,iyọrisi
attendant,iranṣẹ,NA,iranṣẹ
attention,akiyesi,NA,akiyesi
attest,jẹri,NA,jẹri
attorney,agbẹjọro,NA,agbẹjọro
attractiveness,ifamọra,NA,ifamọra
augment,imudara,NA,imudara
august,Oṣu Kẹjọ,NA,Oṣu Kẹjọ
aunt,anti,NA,anti
aura,aura,afẹfẹ,afẹfẹ
authenticity,ododo,NA,ododo
author,onkowe,NA,onkowe
authorization,ašẹ,aṣẹ,aṣẹ
authorized,fun ni aṣẹ,NA,fun ni aṣẹ
aye,aye,lailai,lailai
baby,Ọmọ,NA,Ọmọ
balance,iwontunwonsi,NA,iwontunwonsi
ballad,Ballad,orin áro,orin áro
ballet,onijo,NA,onijo
ballot,iwe idibo,NA,iwe idibo
balm,balm,ikunra,ikunra
balsam,balsam,oje,oje
banquet,àsè,NA,àsè
baptism,baptisi,NA,baptisi
baptismal,baptisi,NA,baptisi
bard,bard,akewi,akewi
basketball,agbọn,bolu afọwọgba,bolu afọwọgba
bath,iwẹ,NA,iwẹ
beam,tan ina,NA,tan ina
beaming,tan ina,NA,tan ina
beautification,ẹwa,NA,ẹwa
bedrock,ibusun,ipinlẹ,ipinlẹ
beer,Oti bia,NA,Oti bia
befitting,yẹ,NA,yẹ
befriend,ore,dọrẹ,dọrẹ
believing,onigbagbo,gbagbọ,gbagbọ
benign,rere,ṣojurere,ṣojurere
berth,ibudo,ibi iṣẹ,ibi iṣẹ
betrothed,iyawo,afesọna,afesọna
betterment,ilọsiwaju,NA,ilọsiwaju
beverage,nkanmimu,NA,nkanmimu
biblical,bibeli,NA,bibeli
bilingual,ede meji,NA,ede meji
birth,ibimọ,NA,ibimọ
birthday,ojo ibi,NA,ojo ibi
blessed,ibukun,bukun,bukun
blessings,ibukun,NA,ibukun
bloodless,laini ẹjẹ,NA,laini ẹjẹ
boast,ṣogo,NA,ṣogo
bodyguard,oluṣọ,NA,oluṣọ
boisterous,ariwo,npariwo lile,npariwo lile
boldness,igboya,NA,igboya
bookish,bookish,olufẹ iwekika,olufẹ iwekika
bookshop,ile itaja iwe,NA,ile itaja iwe
bookworm,bookworm,olufẹ iwekika,olufẹ iwekika
boon,ire,ẹ̀bun,ẹ̀bun
bounty,oore -ofe,ẹbùn iṣeun,ẹbùn iṣeun
brains,opolo,NA,opolo
breakfast,aro,ounje arọ,ounje arọ
bridal,iyawo,NA,iyawo
bride,iyawo,NA,iyawo
bridegroom,oko iyawo,NA,oko iyawo
bridesmaid,iyawo,ore iyawo,ore iyawo
brother,arakunrin,NA,arakunrin
brotherhood,ẹgbẹ́ ará,idapọ ọkunrin,idapọ ọkunrin
buck,owo,ewurẹ,ewurẹ
buddy,ore,NA,ore
build,kọ,NA,kọ
building,ile,NA,ile
bulldog,bulldog,aja,aja
bulletproof,ti ko ni aabo,ti o ni aabo,ti o ni aabo
buoy,buoy,lefo,lefo
buss,awọn ọkọ akero,fi ẹnukonu,fi ẹnukonu
butler,agbọ́tí,NA,agbọ́tí
buttery,bota,ni ori wara,ni ori wara
buxom,buxom,didaraya,didaraya
buzz,ariwo,NA,ariwo
cab,kabu,NA,kabu
cabinet,minisita,yara kekere,yara kekere
cafe,kafe,NA,kafe
calculator,isiro,NA,isiro
calf,ọmọ malu,NA,ọmọ malu
canary,Canary,ẹiyẹ ibaka,ẹiyẹ ibaka
candid,lododo,NA,lododo
candidate,oludije,NA,oludije
candied,candied,ṣe dajudaju,ṣe dajudaju
capitalist,kapitalisimu,olowo,olowo
captain,balogun,NA,balogun
career,iṣẹ,NA,iṣẹ
caress,ifọwọra,NA,ifọwọra
caretaker,alabojuto,NA,alabojuto
carol,karol,NA,karol
cascade,kasikedi,NA,kasikedi
cash,owo,NA,owo
categorical,ipinya,NA,ipinya
cater,ṣaajo,NA,ṣaajo
cathedral,Katidira,NA,Katidira
cautious,ṣọra,NA,ṣọra
cautiously,ṣọra,NA,ṣọra
celebrity,gbajumọ,NA,gbajumọ
celestial,ọrun,NA,ọrun
center,aarin,NA,aarin
centurion,balogun ọrún,NA,balogun ọrún
cerebral,ọpọlọ,NA,ọpọlọ
ceremony,ayeye,NA,ayeye
certainty,idaniloju,NA,idaniloju
chairman,alaga,NA,alaga
chairwoman,alaga,NA,alaga
chant,korin,NA,korin
charger,ṣaja,NA,ṣaja
charity,alanu,ifẹni,ifẹni
charmed,laya,NA,laya
chastity,iwa mimọ,NA,iwa mimọ
chattering,iwiregbe,NA,iwiregbe
checklist,akosile,NA,akosile
cheerfulness,idunnu,NA,idunnu
chemist,oniwosan,NA,oniwosan
cherry,ṣẹẹri,NA,ṣẹẹri
chieftain,ìjòyè,NA,ìjòyè
child,ọmọ,NA,ọmọ
childhood,igba ewe,NA,igba ewe
chirp,kigbe,NA,kigbe
chisel,chisel,ohunelo irin mimu,ohunelo irin mimu
chocolate,chocolate,ṣokoleti,ṣokoleti
choice,yiyan,NA,yiyan
choir,akorin,NA,akorin
choral,akorin,NA,akorin
chorus,ègbè,NA,ègbè
chosen,yàn,NA,yàn
chronicle,akoole,NA,akoole
chuckle,ẹrin,NA,ẹrin
church,ijo,NA,ijo
circumcision,ikọla,NA,ikọla
circumvention,àyípadà,NA,àyípadà
citizen,ara ilu,NA,ara ilu
civil,ilu,NA,ilu
civilization,ọlaju,NA,ọlaju
civilized,ọlaju,NA,ọlaju
clap,pàtẹ́wọ́,NA,pàtẹ́wọ́
clarify,salaye,NA,salaye
classical,kilasika,NA,kilasika
classics,awọn alailẹgbẹ,NA,awọn alailẹgbẹ
classify,sọtọ,NA,sọtọ
cleaning,afọmọ,NA,afọmọ
cleanse,wẹ,NA,wẹ
cleansing,ìwẹnumọ,NA,ìwẹnumọ
clearance,kiliaransi,NA,kiliaransi
clearness,ko o,mọ toto,mọ toto
clerical,alufaa,NA,alufaa
cleverness,ọgbọn,NA,ọgbọn
climax,ipari,NA,ipari
closeness,isunmọtosi,NA,isunmọtosi
closure,bíbo,NA,bíbo
clothe,aṣọ,NA,aṣọ
clown,oniye,NA,oniye
coalition,iṣọkan,NA,iṣọkan
coast,etikun,NA,etikun
coexist,ibagbepo,NA,ibagbepo
cogent,cogent,koko,koko
cognitive,imọ,NA,imọ
collectively,lapapo,NA,lapapo
colonel,Kononeli,NA,Kononeli
colossal,ti o tobi,Tobi pupọ,Tobi pupọ
commandant,alakoso,ofin,ofin
commanding,pipaṣẹ,NA,pipaṣẹ
commemorate,ṣe iranti,NA,ṣe iranti
commemoration,iranti,NA,iranti
commemorative,iranti,NA,iranti
commentator,asọye,atumọ,atumọ
commonwealth,apapọ orilẹ -ede,NA,apapọ orilẹ -ede
communicate,ibasọrọ,NA,ibasọrọ
communicative,ibaraẹnisọrọ,NA,ibaraẹnisọrọ
communion,idapo,NA,idapo
community,awujo,NA,awujo
commutation,commutation,irin lati ibikan si ibomiran,irin lati ibikan si ibomiran
commute,commute,rin,rin
companion,ẹlẹgbẹ,NA,ẹlẹgbẹ
compatibility,ibamu,NA,ibamu
compelling,ọranyan,NA,ọranyan
compensate,isanpada,NA,isanpada
compensatory,isanpada,NA,isanpada
competence,ijafafa,NA,ijafafa
competency,ijafafa,NA,ijafafa
complacency,irẹlẹ,itẹlọrun,itẹlọrun
completely,patapata,NA,patapata
completeness,aṣepari,NA,aṣepari
completing,ipari,NA,ipari
completion,Ipari,NA,Ipari
compliance,ibamu,NA,ibamu
composed,kq,pilẹṣẹ,pilẹṣẹ
composer,olupilẹṣẹ,NA,olupilẹṣẹ
composure,ifokanbale,NA,ifokanbale
comprehend,ni oye,NA,ni oye
comrade,ẹlẹgbẹ,NA,ẹlẹgbẹ
conciliation,ilaja,NA,ilaja
concluding,ipari,NA,ipari
concord,adehun,NA,adehun
condolence,ibanuje,NA,ibanuje
condone,gba,NA,gba
conducive,ti o dara,NA,ti o dara
conductivity,elekitiriki,NA,elekitiriki
confederate,ajọṣepọ,NA,ajọṣepọ
confess,jẹwọ,NA,jẹwọ
confirmed,timo,NA,timo
conformance,ibamu,NA,ibamu
congregation,ijọ,NA,ijọ
congruence,iṣọkan,NA,iṣọkan
connoisseur,onimọran,NA,onimọran
conscience,ẹri -ọkan,NA,ẹri -ọkan
consciousness,imoye,NA,imoye
consecration,ìyàsímímọ́,NA,ìyàsímímọ́
conservation,itoju,NA,itoju
conserve,se itoju,NA,se itoju
considerable,akude,n ṣewadi,n ṣewadi
consistency,aitasera,NA,aitasera
console,console,ba kedun,ba kedun
consonant,konsonanti,NA,konsonanti
constancy,iduroṣinṣin,NA,iduroṣinṣin
constant,ibakan,duroṣinṣin,duroṣinṣin
constitutional,t'olofin,NA,t'olofin
construct,kọ,NA,kọ
contact,olubasọrọ,NA,olubasọrọ
contemplation,iṣaro,NA,iṣaro
content,akoonu,nitẹlọrun,nitẹlọrun
continue,tesiwaju,NA,tesiwaju
contour,elegbegbe,NA,elegbegbe
contribute,tiwon,fifun,fifun
contributor,olùkópa,NA,olùkópa
convent,convent,apejọ,apejọ
convention,apejọ,NA,apejọ
conversant,ibaraẹnisọrọ,NA,ibaraẹnisọrọ
conversational,ibaraẹnisọrọ,NA,ibaraẹnisọrọ
convert,yipada,NA,yipada
coolness,itutu,NA,itutu
cooperate,fọwọsowọpọ,NA,fọwọsowọpọ
cooperating,ifowosowopo,NA,ifowosowopo
cooperation,ifowosowopo,NA,ifowosowopo
core,mojuto,inu ohunkohun,inu ohunkohun
coronation,itẹ -ọba,NA,itẹ -ọba
corporation,ajọ,NA,ajọ
corporeal,ti ara,NA,ti ara
corrective,atunse,NA,atunse
correspondence,ifọrọranṣẹ,NA,ifọrọranṣẹ
corroborate,jẹrisi,NA,jẹrisi
cosmopolitan,agbaiye,olugbe aiye,olugbe aiye
cosy,farabale,NA,farabale
council,igbimọ,NA,igbimọ
counsel,imoran,NA,imoran
counselor,Oludamoran,NA,Oludamoran
count,ka,NA,ka
countess,kika,NA,kika
courtship,ibaṣepọ,NA,ibaṣepọ
cove,ibora,NA,ibora
cradle,jojolo,NA,jojolo
craft,iṣẹ ọwọ,NA,iṣẹ ọwọ
craftsman,oniṣọnà,NA,oniṣọnà
cream,ipara,NA,ipara
create,ṣẹda,NA,ṣẹda
credential,iwe eri,NA,iwe eri
credibility,igbekele,NA,igbekele
credit,gbese,NA,gbese
creditable,ni gbese,le gba awin,le gba awin
credited,gbese,gba awin,gba awin
critique,alariwisi,NA,alariwisi
crowning,ade,NA,ade
crucial,pataki,NA,pataki
crystal,kirisita,NA,kirisita
cuddle,cuddle,famọra,famọra
culinary,Onje wiwa,NA,Onje wiwa
culmination,ipari,ìfẹ ogogoro,ìfẹ ogogoro
