word,machine_translation,human_translation,machine_translation_updated
unfaithful,alaisododo,àìṣòdodo,àìṣòdodo
unfaithfully,alaisododo,àìṣòdodo,àìṣòdodo
unfamiliar,aimọ,àìmọ̀,àìmọ̀
unfavorable,aigbagbe,àìlójúrere,àìlójúrere
unfeeling,alailagbara,àìláànú,àìláànú
unfinished,ti ko pari,àìparí,àìparí
unfit,ko yẹ,àìyẹ,àìyẹ
unforeseen,airotẹlẹ,àìròtẹ́lẹ̀,àìròtẹ́lẹ̀
unforgiving,alaforiji,àìláforíjì,àìláforíjì
unfortunate,lailoriire,àìbọ́sákòkó,àìbọ́sákòkó
unfortunately,laanu,àìbọ́sákòkó,àìbọ́sákòkó
unfounded,alaimoye,àìnídì,àìnídì
unfriendly,aisore,àìrẹ́,àìrẹ́
unfunded,ti ko ni owo,àìrírànwọ́,àìrírànwọ́
ungovernable,alaiṣakoso,àìlèṣàkóso,àìlèṣàkóso
ungrateful,alaimoore,aláìmoore,aláìmoore
unhappily,lailoriire,láìnídùnú,láìnídùnú
unhappiness,idunnu,àìnídùnnú,àìnídùnnú
unhelpful,alailere,àìkúnlọ́wọ́,àìkúnlọ́wọ́
unilateralism,iṣọkan,àdáṣe,àdáṣe
unimaginable,airotẹlẹ,àìlérò,àìlérò
unimaginably,lairotẹlẹ,àìlérò,àìlérò
unimportant,ko ṣe pataki,àìṣepàtàkì,àìṣepàtàkì
uninformed,aimọ,àìmọ̀,àìmọ̀
uninsured,ti ko ni iṣeduro,àìníṣùra,àìníṣùra
unintelligible,alaimoye,àìyé,àìyé
unintelligile,alaimoye,aláìmòye,aláìmòye
unipolar,alailẹgbẹ,onígun kan,onígun kan
unjustifiable,alaiṣedede,àìlèdáláre,àìlèdáláre
unjustifiably,lare,àìlèdáláre,àìlèdáláre
unjustified,lare,àìlèdáláre,àìlèdáláre
unjustly,lọna aitọ,àìlóòtọ́,àìlóòtọ́
unkind,alaanu,àìláànú,àìláànú
unkindly,laanu,láìláànú,láìláànú
unknown,aimọ,àìmọ̀,àìmọ̀
unlamentable,alainilara,àì-pohùn-réré-ẹkún,àì-pohùn-réré-ẹkún
unlamentably,lainidi,àì-pohùn-réré-ẹkún,àì-pohùn-réré-ẹkún
unlawful,arufin,ìlòdìsófin,ìlòdìsófin
unlawfully,ni ilodi si,ìlòdìsófin,ìlòdìsófin
unlawfulness,arufin,ìlòdìsófin,ìlòdìsófin
unleash,tu silẹ,tú sílẹ̀,tú sílẹ̀
unlicensed,ti ko ni iwe -aṣẹ,àìníwè-àṣẹ,àìníwè-àṣẹ
unlikely,išẹlẹ ti,àìṣeéṣe,àìṣeéṣe
unlucky,lailoriire,àìlóríre,àìlóríre
unmoved,ti ko ni i,àìyẹ̀,àìyẹ̀
unnatural,atubotan,àìṣèwà-ẹ̀dá,àìṣèwà-ẹ̀dá
unnaturally,lainidii,àìṣèwà-ẹ̀dá,àìṣèwà-ẹ̀dá
unnecessary,kobojumu,àìyẹ,àìyẹ
unneeded,ko wulo,àìwúlò,àìwúlò
unnerve,unnerve,dàláámù,dàláámù
unnerved,ti ko ni idamu,dàláámù,dàláámù
unnerving,aibanujẹ,ìdàláámù,ìdàláámù
unnervingly,alaigbọran,dídàláámù,dídàláámù
unnoticed,ti ko ṣe akiyesi,àìfiyèsí,àìfiyèsí
unobserved,ti ko ṣe akiyesi,àìfiyèsí,àìfiyèsí
unorthodox,alaigbagbọ,aláìgbàgbọ́,aláìgbàgbọ́
unorthodoxy,aiṣododo,aláìgbàgbọ́,aláìgbàgbọ́
unpleasant,alainidunnu,aláìládùn,aláìládùn
unpleasantries,awọn aibanujẹ,aláìládùn,aláìládùn
unpopular,ti ko gbale,aláìlókìkí,aláìlókìkí
unpredictable,airotẹlẹ,àìròtẹ́lẹ̀,àìròtẹ́lẹ̀
unprepared,ko mura sile,àìmúrasílẹ̀,àìmúrasílẹ̀
unproductive,alaileso,àìsèso,àìsèso
unprofitable,alailere,àìlérè,àìlérè
unprove,unprove,àìnídànilójú,àìnídànilójú
unproved,ti ko ni idaniloju,àìnídànilójú,àìnídànilójú
unproven,ti ko ni idaniloju,àìnídànilójú,àìnídànilójú
unproves,unproves,àìnídànilójú,àìnídànilójú
unproving,alailere,àìnídànilójú,àìnídànilójú
unqualified,kò tóótun,àìlámùyẹ,àìlámùyẹ
unravel,unravel,tú,tú
unraveled,unraveled,tú,tú
unreachable,de ọdọ,àìlèkànsí,àìlèkànsí
unreadable,ti ko ṣee ka,àìṣeékà,àìṣeékà
unrealistic,otitọ.O,àìjóòtọ́,àìjóòtọ́
unreasonable,àìní'ronú,àìnírónù,àìnírónù
unreasonably,lainidi,àìnírónù,àìnírónù
unrelenting,ailopin,àìtẹ̀tì,àìtẹ̀tì
unrelentingly,alaigbọran,láìtẹ̀tì,láìtẹ̀tì
unreliability,aigbagbọ,àìṣégbáralé,àìṣégbáralé
unreliable,alaigbagbọ,àìṣégbáralé,àìṣégbáralé
unresolved,ti ko yanju,àìyanjú,àìyanjú
unresponsive,alaigbọran,àìdáhùn,àìdáhùn
unrest,rogbodiyan,rògbòdìyàn,rògbòdìyàn
unruly,alaigbọran,alágídí,alágídí
unsafe,ailewu,léwu,léwu
unsatisfactory,alaitẹlọrun,àìtẹ́nilọ́rùn,àìtẹ́nilọ́rùn
unsavory,alainilara,àìyẹ,àìyẹ
unscrupulous,alaigbagbọ,àìlétò,àìlétò
unscrupulously,lainidi,láìlétò,láìlétò
unsecure,alailewu,léwu,léwu
unseemly,ti ko dara,àìbójúmu,àìbójúmu
unsettle,aibalẹ,àìbalẹ̀,àìbalẹ̀
unsettling,rudurudu,àìtòrò,àìtòrò
unsettlingly,aibalẹ,láìbalẹ̀,láìbalẹ̀
unskilled,alaimoye,àìmòye,àìmòye
unsound,alailera,àìlera,àìlera
unspeakable,ti a ko le so,àìlèsọ,àìlèsọ
unspeakablely,lairi,làìlèsọ,làìlèsọ
unspecified,ti ko ṣe alaye,àìṣàlàyé,àìṣàlàyé
unsteadily,lainidi,àìdúró-ṣinṣin,àìdúró-ṣinṣin
unsteadiness,aiṣedeede,àìdúró-ṣinṣin,àìdúró-ṣinṣin
unsteady,alaiduro,àìdúró-ṣinṣin,àìdúró-ṣinṣin
unsuccessful,ti ko ni aṣeyọri,àìláṣeyọrí,àìláṣeyọrí
unsuccessfully,laisi aṣeyọri,láìláṣeyọrí,láìláṣeyọrí
unsupportive,alatilẹyin,àìṣèrànwọ́,àìṣèrànwọ́
unsuspecting,airotẹlẹ,àìṣèrànwọ́,àìṣèrànwọ́
unsustainable,ailopin,àìlèmúdúró,àìlèmúdúró
untenable,untenable,àìṣégbà,àìṣégbà
untested,ti ko ni idanwo,àìdánwò,àìdánwò
unthinkable,airotẹlẹ,àìròtẹ́lẹ̀,àìròtẹ́lẹ̀
unthinkably,unthinkably,láìròtẹ́lẹ̀,láìròtẹ́lẹ̀
untimely,lásìkò,àìbọ́sásíkò,àìbọ́sásíkò
untouched,ti ko kan,àìfọwọ́kàn,àìfọwọ́kàn
untrue,kii ṣe otitọ,àìjóòtọ́,àìjóòtọ́
untrustworthy,alaigbagbọ,àìlóòtọ́,àìlóòtọ́
untruthful,alaisododo,àìṣòdodo,àìṣòdodo
unusable,ilokulo,àìṣeélò,àìṣeélò
unusably,laiṣe,láìṣeélò,láìṣeélò
unuseable,unuseable,àìṣeélò,àìṣeélò
unuseably,unuseably,àìṣeélò,àìṣeélò
unusual,dani,ṣọ̀wọ́n,ṣọ̀wọ́n
unusually,dani,Ìṣọ̀wọ́n,Ìṣọ̀wọ́n
unviewable,unviewable,àìṣeérí,àìṣeérí
unwarranted,alaimoye,àìláṣẹ,àìláṣẹ
unwatchable,awadi,àìṣeéwò,àìṣeéwò
unwelcome,aabọ,àìfayọ̀gbà,àìfayọ̀gbà
unwell,alailera,àìlera,àìlera
unwieldy,alailagbara,àìṣeégbé,àìṣeégbé
unwilling,aifẹ,àìfẹ́,àìfẹ́
unwillingly,aifẹ,láìfẹ́,láìfẹ́
unwillingness,aifẹ,àìfẹ́,àìfẹ́
unwise,alaimoye,àìgbọ́,àìgbọ́
unwisely,alaimoye,àìgbọ́,àìgbọ́
unworkable,ko ṣiṣẹ,àìṣiṣẹ́,àìṣiṣẹ́
unyielding,alaigbọran,àìdẹra,àìdẹra
upbraid,igberaga,báwí,báwí
upheaval,ariwo,rògbòdìyàn,rògbòdìyàn
uprising,uprising,àjínde,àjínde
uproar,ariwo,ariwo,ariwo
uproarious,ariwo,ariwo,ariwo
uproariously,ariwo,aláriwo,aláriwo
uproarous,ariwo,ariwo,ariwo
uproarously,uproarously,aláriwo,aláriwo
uproot,gbongbo,fàtu,fàtu
upseting,ibanuje,dàláámù,dàláámù
upsettingly,ibanuje,ìdàláámù,ìdàláámù
usurp,usurp,fipágbà,fipágbà
usurper,oluya,afipágbà,afipágbà
utterly,patapata,pátápátá,pátápátá
vagrant,alarinkiri,rìnká,rìnká
vagueness,aiṣedeede,ìrúlójú,ìrúlójú
vain,asan,asán,asán
vainly,lásán,lásán,lásán
vanity,asan,asán,asán
vehement,igara,gbígbóná,gbígbóná
vehemently,ni kiakia,nígbòná,nígbòná
vengeance,ẹsan,ẹ̀san,ẹ̀san
vengeful,ẹsan,gbẹ̀san,gbẹ̀san
vengefully,ẹsan,ìgbẹ̀san,ìgbẹ̀san
vengefulness,ẹsan,ìgbẹ̀san,ìgbẹ̀san
venom,oró,oró,oró
venomous,oró,olóró,olóró
venomously,oró,lóró,lóró
vent,iho,ihò,ihò
vestiges,vestiges,ipasẹ̀,ipasẹ̀
vex,wahala,bínúnú,bínúnú
vexingly,inira,bínú,bínú
vibrate,gbọn,gbọ̀n,gbọ̀n
vibrated,titaniji,gbọ̀n,gbọ̀n
vibrates,gbigbọn,gbọ̀n,gbọ̀n
vibrating,titaniji,gbígbọ̀n,gbígbọ̀n
vibration,gbigbọn,ìgbọ̀n,ìgbọ̀n
vice,igbakeji,ìgbákejì,ìgbákejì
viciously,viciously,níkà,níkà
viciousness,iwa ika,ìwà ìkà,ìwà ìkà
vileness,ẹgan,oníkà,oníkà
vilify,vilify,kẹ́gàn,kẹ́gàn
villainous,buburu,ìwà búburú,ìwà búburú
villainously,villainously,níwà búburú,níwà búburú
villains,villains,aláburú,aláburú
villian,villian,aláburú,aláburú
villianous,villianous,oníwà búburú,oníwà búburú
villianously,villianously,ìwa aburú,ìwa aburú
villify,villify,kẹ́gàn,kẹ́gàn
vindictive,ẹsan,dáláre,dáláre
vindictively,vindictively,nídàláre,nídàláre
vindictiveness,idalare,ìdáláre,ìdáláre
violation,ṣẹ,ẹ̀sẹ̀,ẹ̀sẹ̀
violator,alaṣẹ,ẹlẹ́ṣẹ̀,ẹlẹ́ṣẹ̀
violators,violators,ẹlẹ́ṣẹ̀,ẹlẹ́ṣẹ̀
violently,agbara,alágbára,alágbára
viper,paramọlẹ,paramọ́lẹ̀,paramọ́lẹ̀
virulence,virulence,oró,oró
virulently,virulently,olóró,olóró
virus,kòkòrò àrùn fáírọọsì,kòkòrò ààrùn,kòkòrò ààrùn
vociferously,vociferously,onípá,onípá
volatile,iyipada,yípadà,yípadà
volatility,iyipada,ìyípadà,ìyípadà
vomit,eebi,èébì,èébì
vomited,eebi,bì,bì
vomiting,eebi,bì,bì
vomits,eebi,bì,bì
vulgar,ẹlẹgàn,yẹpẹrẹ,yẹpẹrẹ
wack,wack,aláriwo,aláriwo
wail,pohùnréré ẹkún,pohùnréré ẹkún,pohùnréré ẹkún
wallow,rọ,yírà,yírà
wane,eni,dínkù,dínkù
waning,kikuru,dínkù,dínkù
wanton,ifẹkufẹ,ìfẹ́kúfẹ̀,ìfẹ́kúfẹ̀
war-like,ogun-bi,bí-ogun,bí-ogun
warily,warily,níṣọ̀ra,níṣọ̀ra
wariness,ijafafa,ìṣọ́ra,ìṣọ́ra
warlike,ogun bi,bí-ogun,bí-ogun
warp,ogun,hun,hun
warped,ike,hun,hun
wary,ṣọra,níṣọ̀ra,níṣọ̀ra
washed-out,wẹ-jade,ṣá,ṣá
wasteful,egbin,àpà,àpà
wastefulness,egbin,àpà,àpà
water-down,omi-silẹ,dínkù,dínkù
watered-down,mbomirin,dínkù,dínkù
wayward,alagidi,níwàkuwà,níwàkuwà
weaken,alailagbara,sọdọlẹ,sọdọlẹ
weakening,irẹwẹsi,ìsọdọ̀lẹ,ìsọdọ̀lẹ
weaker,alailagbara,àìlágbára,àìlágbára
weaknesses,ailagbara,àìlágbára,àìlágbára
weariness,agara,ìdánilágara,ìdánilágara
wearisome,rirẹ,ìdánilágara,ìdánilágara
wedge,gbe,ẹ̀kàn,ẹ̀kàn
weed,igbo,èpò,èpò
weirdly,iyalẹnu,ṣàjòjì,ṣàjòjì
wheedle,kẹkẹ,ẹ̀pọ́n,ẹ̀pọ́n
whimper,ariwo,ariwo,ariwo
whine,kigbe,ké,ké
whining,ikigbe,ìkígbe,ìkígbe
whiny,ariwo,ìkígbe,ìkígbe
whips,pàṣán,ọrẹ́,ọrẹ́
whores,panṣaga,panṣágà,panṣágà
wickedly,buburu,bíburu,bíburu
wickedness,iwa buburu,ìwà búburú,ìwà búburú
wild,egan,ijù,ijù
wildly,igboro,ijù,ijù
wiles,arekereke,ẹ̀tàn,ẹ̀tàn
wilt,wilt,rọ,rọ
wily,wily,ọ̀mọ̀wé,ọ̀mọ̀wé
wimpy,wimpy,ọ̀lẹ,ọ̀lẹ
wince,waini,kábárá,kábárá
wobble,riru,gbígbọ̀n,gbígbọ̀n
wobbled,wobbled,gbọ̀n,gbọ̀n
wobbles,wobbles,gbígbọ̀n,gbígbọ̀n
woe,egbé,ègbé,ègbé
woefully,ègbé,ègbé,ègbé
womanizer,obinrin,kóbìnrin,kóbìnrin
womanizing,obinrin,ìkóbìnrin,ìkóbìnrin
worriedly,ni aibalẹ,láìbalẹ̀-ọkàn,láìbalẹ̀-ọkàn
worrier,worrier,àìbalẹ̀ ọkàn,àìbalẹ̀ ọkàn
worries,iṣoro,wàhálà,wàhálà
worrisome,aibalẹ,àìbalẹ̀ ọkàn,àìbalẹ̀ ọkàn
worryingly,ni aibalẹ,láìbalẹ̀-ọkàn,láìbalẹ̀-ọkàn
worthlessly,lásán,láìtóǹkan,láìtóǹkan
worthlessness,lásán,àìtóǹkan,àìtóǹkan
wound,ọgbẹ,ọgbẹ́,ọgbẹ́
wounds,ọgbẹ,ọgbẹ́,ọgbẹ́
wrangle,ìjà,àròyé,àròyé
wrath,ibinu,ìbínú,ìbínú
wreak,ibajẹ,gbẹ̀san,gbẹ̀san
wreaked,ti bajẹ,gbẹ̀san,gbẹ̀san
wreaks,wreaks,gbẹ̀san,gbẹ̀san
wrest,ìjàkadì,lọ́gbà,lọ́gbà
wrestle,ìjàkadì,jìjàkadì,jìjàkadì
wretch,ibanuje,òṣì,òṣì
wretched,aburu,olóṣì,olóṣì
wretchedly,ibanuje,lóṣì,lóṣì
wretchedness,ibanujẹ,òṣì,òṣì
wrinkle,wrinkle,hunjọ,hunjọ
wrinkled,wrinkled,hunjọ,hunjọ
wrinkles,wrinkles,ìhunjọ,ìhunjọ
wrip,yiya,Abẹ́ obìnrin,Abẹ́ obìnrin
wripped,nà,bálópò,bálópò
wripping,wripping,ìbálópò,ìbálópò
writhe,kikọ,lọ́gbà,lọ́gbà
wrongful,ti ko tọ,láìtọ́,láìtọ́
wrongly,ni aṣiṣe,láìtọ́,láìtọ́
wrought,ṣe,parí,parí
yawn,ariwo,yíyán,yíyán
zap,zap,gbá,gbá
zapped,ti yan,gbá,gbá
zaps,awọn zaps,gbígbá,gbígbá
zealous,onítara,ìtara,ìtara
zealously,itara,nítara,nítara
zombie,zombie,iwin,iwin
abandonment,ifasilẹ,ìfisílẹ̀,ìfisílẹ̀
aberrant,aberrant,ìwà àjòjì,ìwà àjòjì
aberration,aberration,ìwààjòjì,ìwààjòjì
abject,itiju,òṣì,òṣì
abolition,imukuro,ìparẹ́,ìparẹ́
abortion,iṣẹyun,ìṣẹ́yún,ìṣẹ́yún
abortive,abortive,asán,asán
abrasion,abrasion,inùkúrò,inùkúrò
abrogate,fagilee,fagilé,fagilé
abscess,abẹrẹ,ééwo,ééwo
absent,nílé,àìsí,àìsí
absenteeism,isansa,ìsáǹsá,ìsáǹsá
abundance,opo,ọ̀pọ̀,ọ̀pọ̀
accusative,olufisun,ìfisùn,ìfisùn
accuser,olufisun,olùfisùn,olùfisùn
acid,acid,omi-ẹ̀kan,omi-ẹ̀kan
actionable,actionable,ìṣiṣẹ́,ìṣiṣẹ́
adder,paramọlẹ,paramọ́lẹ̀,paramọ́lẹ̀
addiction,afẹsodi,bárakú,bárakú
adipose,adipose,ọ̀rá,ọ̀rá
adjudicate,ṣe idajọ,dájọ́,dájọ́
adrift,adrift,ìsúnkiri,ìsúnkiri
adultery,agbere,àgbèrè,àgbèrè
aftermath,igbeyin,ìgbẹ̀yìn,ìgbẹ̀yìn
aftertaste,lenu,èsì-ìtọ́wò,èsì-ìtọ́wò
agitated,binu,bínú,bínú
agitation,ibanuje,ìrusókè,ìrusókè
airs,afẹfẹ,afẹ́fẹ́,afẹ́fẹ́
alcoholism,ìmukúmu,ìmukúmu,ìmukúmu
alien,alejò,àjòjì,àjòjì
alimony,alimony,owó-ìkọ̀sílẹ̀,owó-ìkọ̀sílẹ̀
amnesia,amnesia,ìgbàgbé,ìgbàgbé
amphetamines,amphetamines,ògùn-ìmọ̀lára,ògùn-ìmọ̀lára
anaconda,anaconda,òjòlá,òjòlá
anal,furo,fùrọ̀,fùrọ̀
anathema,eegun,ègún,ègún
ancient,igba atijọ,ìgbaanì,ìgbaanì
angina,angina,bẹ̀lúbèlú,bẹ̀lúbèlú
angling,angling,ìwọ̀,ìwọ̀
animus,animus,ìbániṣọ̀tá,ìbániṣọ̀tá
annihilated,parun,ìparun,ìparun
annul,fagilee,parẹ́,parẹ́
annulment,ifagile,ìparẹ́,ìparẹ́
anonymous,afasiribo,àìlórúkọ,àìlórúkọ
anthrax,anthrax,ààrùn,ààrùn
antichrist,Dajjal,ìlòdisí-kírísítì,ìlòdisí-kírísítì
antisocial,alatako,ìṣónú,ìṣónú
antithesis,antithesis,òdì,òdì
apache,apache,jàndùkú,jàndùkú
aphid,aphid,kòkòrò,kòkòrò
appendicitis,appendicitis,ìkánràn,ìkánràn
appropriation,isọdọtun,owó-ìná,owó-ìná
argue,jiyan,jiyàn,jiyàn
argument,ariyanjiyan,àríyànjiyàn,àríyànjiyàn
arid,gbẹ,gbẹ,gbẹ
armaments,ohun ija,Ohun-ìjà,Ohun-ìjà
armed,ni ihamọra,dìhámọ́ra,dìhámọ́ra
arraignment,idajo,ìfisùn,ìfisùn
arrears,gbesele,gbèsè,gbèsè
arsenic,arsenic,májèlé,májèlé
arson,sisun,ìdánásun,ìdánásun
artillery,ohun ija,ohun-ìjà,ohun-ìjà
ash,eeru,eérú,eérú
ashes,eeru,eérú,eérú
assailant,apaniyan,adènàdeni,adènàdeni
astringent,astringent,òògùn,òògùn
asylum,ibi aabo,ibi-ààbò,ibi-ààbò
atheism,aigbagbọ,àìmọlọ́run,àìmọlọ́run
atherosclerosis,atherosclerosis,ọ̀ra-iṣan,ọ̀ra-iṣan
attenuated,ti dinku,dínkù,dínkù
attenuation,idinku,àdínkù,àdínkù
austerity,austerity,ìrorò,ìrorò
autopsy,autopsy,ìwádi-òkú,ìwádi-òkú
avenger,olugbẹsan,olùgbẹ̀san,olùgbẹ̀san
avoidance,yago fun,ìyẹ̀kúrò,ìyẹ̀kúrò
awry,awry,wọ́,wọ́
babbling,ariwo,àheso,àheso
baboon,obo,ọ̀bọ,ọ̀bọ
backwards,arinsehin,ìfàsẹ́yìn,ìfàsẹ́yìn
backwater,agbada omi,adágun-omi,adágun-omi
bacteria,kokoro arun,batéríà,batéríà
bacterium,kokoro arun,batéríà,batéríà
badger,baaji,dàláámù,dàláámù
badness,buburu,àìda,àìda
bailiff,bailiff,ológo,ológo
bale,bale,ẹrù,ẹrù
balm,balm,ìwọ́ra,ìwọ́ra
bandit,olè,jàndùkú,jàndùkú
bang,bang,pariwo,pariwo
banger,banger,ìdúngbámù,ìdúngbámù
banished,ti yọ kuro,lélọ,lélọ
bankruptcy,gbese,gbèsè,gbèsè
banshee,banshee,iwin,iwin
barb,barb,sọ̀kò-ọ̀rọ̀,sọ̀kò-ọ̀rọ̀
barbarism,barbarism,ìwàkíwà,ìwàkíwà
bark,epo igi,èpo-igi,èpo-igi
barred,eewọ,dínà,dínà
barricade,idena,ìdínà,ìdínà
batter,batter,lù,lù
battery,batiri,bátírì,bátírì
battled,jagun,jagun,jagun
battlefield,ojú ogun,ojú-ogun,ojú-ogun
bawdy,bawdy,ọ̀rọ̀-rírùn,ọ̀rọ̀-rírùn
bayonet,bayonet,ọ̀bẹ-ìbọn,ọ̀bẹ-ìbọn
bearer,agbateru,aláàrú,aláàrú
beast,ẹranko,ẹranko,ẹranko
befall,kọlu,kọlù,kọlù
behemoth,behemoth,alágbára,alágbára
beholden,wo,kíyèsí,kíyèsí
belt,igbanu,ìgbànú,ìgbànú
bender,bender,arọ́,arọ́
bier,apoti,àga,àga
bigot,olufokansin,olùfọkànsìn,olùfọkànsìn
bigoted,agbéraga,àìláfaradà,àìláfaradà
bile,bile,òróǹro,òróǹro
biopsy,biopsy,àyẹ̀wò-ẹ̀jẹ̀,àyẹ̀wò-ẹ̀jẹ̀
birch,birch,pákó,pákó
birthplace,ibi ibimọ,àyè-ìbí,àyè-ìbí
bite,jáni,géjẹ,géjẹ
black,dudu,dúdú,dúdú
blackjack,blackjack,káàdi-tẹ́tẹ́,káàdi-tẹ́tẹ́
blackness,dudu,ìdúdú,ìdúdú
blast,fifún,ìbúgbámù,ìbúgbámù
blaze,ina,iná,iná
blight,aburu,ìfàsẹ́yìn,ìfàsẹ́yìn
blighted,ti bajẹ,fàsẹ́yìn,fàsẹ́yìn
blinded,afọju,fọ́jú,fọ́jú
blindly,afọju,fọ́jú,fọ́jú
blindness,ifọju,ìfọ́jú,ìfọ́jú
blob,blob,ẹ̀kán,ẹ̀kán
blockade,ìdènà,ìdènà,ìdènà
blot,paarẹ,àbàwọ́n,àbàwọ́n
blower,fifun sita,ẹwìrì,ẹwìrì
blowout,di iparun,funjáde,funjáde
blues,blues,àárẹ̀-ọkàn,àárẹ̀-ọkàn
bluff,bluff,etídò,etídò
blush,dãmu,tijú,tijú
boast,ṣogo,yagàn,yagàn
boasting,iṣogo,ìyangàn,ìyangàn
bog,oju ewe,ẹrẹ̀,ẹrẹ̀
boilerplate,igbomikana,ìgbómikaná,ìgbómikaná
bombed,bombu,ìbúgbámù,ìbúgbámù
bonds,ìde,ìdè,ìdè
boo,boo,yègèdè,yègèdè
booby,booby,òpònú,òpònú
bookworm,bookworm,kàwé-kàwé,kàwé-kàwé
booze,booze,ọtí,ọtí
borrower,oluya,olùyá,olùyá
bottom,isale,ìsàlẹ̀,ìsàlẹ̀
bound,owun,ààlà,ààlà
bout,ija,ìjàkadì,ìjàkadì
bovine,agbọn,àgbò,àgbò
boy,ọmọkunrin,ọmọdékùnrin,ọmọdékùnrin
brag,fọnnu,yangàn,yangàn
brandy,ọti oyinbo,ọtí,ọtí
brawl,ija,ariwo,ariwo
breakneck,adehun,aré,aré
brigade,Ẹgbẹ ọmọ ogun,ọmọ-ogun,ọmọ-ogun
broadside,gbooro,ìwé-ìléwọ́,ìwé-ìléwọ́
broil,broil,gbóná,gbóná
brothel,panṣaga,ilé-aṣẹ́wó,ilé-aṣẹ́wó
brunt,ibinujẹ,agbára,agbára
buck,owo,ẹṣin,ẹṣin
buffet,ajekii,àjẹkì,àjẹkì
bugaboo,bugaboo,iwin,iwin
bulbous,bulbous,gílóbù,gílóbù
bureaucracy,bureaucracy,aṣojú-ìjọba,aṣojú-ìjọba
bureaucrat,bureaucrat,aṣojú-ìjọba,aṣojú-ìjọba
burglar,adigunjale,ọlọ́sạà,ọlọ́sạà
burglary,ole jija,olè-jíjà,olè-jíjà
burial,isinku,ìsìnkú,ìsìnkú
buried,sin,sin,sin
burke,burke,ìpànìyàn,ìpànìyàn
burnt,sun,sun,sun
busted,busted,bàjẹ́,bàjẹ́
butt,apọju,ìdí,ìdí
buzzed,buzzed,dún,dún
cabal,cabal,ìmùlẹ̀,ìmùlẹ̀
cacophony,cacophony,ariwo,ariwo
cad,kadi,oníwàkiwà,oníwàkiwà
cadaver,oku,òkú-èyàn,òkú-èyàn
cage,ile-ẹyẹ,ilé-ẹyẹ,ilé-ẹyẹ
calculating,iṣiro,ìṣirò,ìṣirò
calls,awọn ipe,ìpè,ìpè
campaigning,ipolongo,ìpolongo,ìpolongo
canker,akàn,ààrùn-òṣuwuru,ààrùn-òṣuwuru
cannibalism,ipaniyan,ìjẹ̀nìyàn,ìjẹ̀nìyàn
cannon,Kanonu,ìbọn-ńlá,ìbọn-ńlá
captive,igbekun,ìgbèkùn,ìgbèkùn
captivity,igbekun,ìgbèkùn,ìgbèkùn
captor,oluwa,amúni,amúni
capture,gba,ìfipámúni,ìfipámúni
carcass,okú,òkú,òkú
carcinoma,akàn,jẹjẹrẹ,jẹjẹrẹ
cardiomyopathy,cardiomyopathy,ààrun-ọkàn,ààrun-ọkàn
caries,caries,kòtò,kòtò
carnal,ti ara,ara,ara
carnivorous,onjẹ ẹran,ajẹran,ajẹran
cartel,kateli,ẹgbẹ́-oníṣówò,ẹgbẹ́-oníṣówò
case,irú,ọ̀ràn,ọ̀ràn
casket,agbọn,pósí,pósí
caste,caste,oyè,oyè
cataract,cataract,ẹlẹ́yọ̀-fọ́jú,ẹlẹ́yọ̀-fọ́jú
catheter,kateda,túúbù,túúbù
caution,iṣọra,ìkìlọ̀,ìkìlọ̀
cede,cede,fifún,fifún
celebrity,gbajumọ,olókìkí,olókìkí
cemetery,isinku,itẹ́-òkú,itẹ́-òkú
cess,cess,owó-orí,owó-orí
cessation,idaduro,ìdádúró,ìdádúró
chafing,gbigbona,oru,oru
charade,charade,ìsínjẹ,ìsínjẹ
chargeable,idiyele,ìdíyelé,ìdíyelé
charmed,laya,ìṣújú,ìṣújú
chase,lepa,lépa,lépa
chatty,iwiregbe,ìwírègbé,ìwírègbé
cheesecake,oyinbo oyinbo,àkàrà-òyìnbó,àkàrà-òyìnbó
chicane,chicane,borí,borí
chloroform,chloroform,kílórófọ́mù,kílórófọ́mù
cholera,onigba-,ààrun-onígbá-méjì,ààrun-onígbá-méjì
chop,gige,ké,ké
cigarette,sìgá,tábà,tábà
circumvention,àyípadà,àsálà,àsálà
clashing,figagbaga,ìfigagbága,ìfigagbága
claw,agbọn,èékán,èékán
cloister,oluṣọ,ilé-ìjọsìn,ilé-ìjọsìn
cloudiness,awọsanma,ẹ̀ṣújò,ẹ̀ṣújò
clump,idimu,ẹgbẹ́,ẹgbẹ́
cocaine,kokeni,ògun-olóró,ògun-olóró
coffin,apoti,pósí,pósí
coldness,otutu,òtútù,òtútù
colic,colic,inúrírun,inúrírun
coma,coma,ìdákú,ìdákú
comatose,comatose,ìdákú,ìdákú
combatant,onija,oníjà,oníjà
committal,ifaramọ,ìtìmọ́lé,ìtìmọ́lé
communism,komunisiti,àìdáni,àìdáni
communist,komunisiti,aláìdáni,aláìdáni
competition,idije,ìdíje,ìdíje
complexed,eka,lọ́lù,lọ́lù
complexity,idiju,àwọ̀,àwọ̀
complicate,idiju,lọ́lù,lọ́lù
complicity,iṣọkan,ẹ̀ri-ọkàn,ẹ̀ri-ọkàn
compost,compost,ajílẹ̀,ajílẹ̀
compulsory,dandan,dandan,dandan
conceal,fi pamọ,pamọ́,pamọ́
concealed,pamọ,pamọ́,pamọ́
concealment,ifipamo,ìfipamọ́,ìfipamọ́
concussion,idaamu,gìrì,gìrì
